2018-05-04 03:44:16.595 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/common/save],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.CommonConfigurationController.save(java.lang.String,java.lang.String)
2018-05-04 03:44:16.595 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/common/{folder}/{jspName}]}" onto public java.lang.String com.newaim.core.contoller.ControllerBase.redirectJsp(java.lang.String,java.lang.String)
2018-05-04 03:44:16.596 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/cronjob/get],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.CronJobController.get(java.lang.String)
2018-05-04 03:44:16.596 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/cronjob/list],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.CronJobController.list(javax.servlet.ServletRequest,java.lang.String,java.lang.String,int,int)
2018-05-04 03:44:16.597 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/cronjob/save],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.CronJobController.save(java.lang.String,com.newaim.purchase.admin.system.entity.CronJob)
2018-05-04 03:44:16.597 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/cronjob/startJob],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.CronJobController.startJob(java.lang.String)
2018-05-04 03:44:16.597 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/cronjob/runJob],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.CronJobController.runJob(java.lang.String)
2018-05-04 03:44:16.597 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/cronjob/stopJob],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.CronJobController.stopJob(java.lang.String)
2018-05-04 03:44:16.597 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/cronjob/{folder}/{jspName}]}" onto public java.lang.String com.newaim.core.contoller.ControllerBase.redirectJsp(java.lang.String,java.lang.String)
2018-05-04 03:44:16.598 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dictcate/get],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.DictionaryCategoryController.get(java.lang.String)
2018-05-04 03:44:16.598 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dictcate/delete],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.DictionaryCategoryController.delete(java.lang.String)
2018-05-04 03:44:16.598 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dictcate/list],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.DictionaryCategoryController.list(javax.servlet.ServletRequest,java.lang.String,java.lang.String,int,int)
2018-05-04 03:44:16.598 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dictcate/save],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.DictionaryCategoryController.save(java.lang.String,com.newaim.purchase.admin.system.vo.DictionaryCategoryVo)
2018-05-04 03:44:16.599 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dictcate/{folder}/{jspName}]}" onto public java.lang.String com.newaim.core.contoller.ControllerBase.redirectJsp(java.lang.String,java.lang.String)
2018-05-04 03:44:16.599 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dict/get],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.DictionaryController.get(java.lang.String)
2018-05-04 03:44:16.600 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dict/delete],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.DictionaryController.delete(java.lang.String)
2018-05-04 03:44:16.600 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dict/list],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.DictionaryController.list(javax.servlet.ServletRequest,java.lang.String,java.lang.String,int,int)
2018-05-04 03:44:16.600 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dict/save],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.DictionaryController.save(java.lang.String,com.newaim.purchase.admin.system.vo.DictionaryVo)
2018-05-04 03:44:16.600 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dict/getkey],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.DictionaryController.getKeyList(java.lang.String,java.lang.String)
2018-05-04 03:44:16.601 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dict/{folder}/{jspName}]}" onto public java.lang.String com.newaim.core.contoller.ControllerBase.redirectJsp(java.lang.String,java.lang.String)
2018-05-04 03:44:16.602 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dictvalue/get],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.DictionaryValueController.get(java.lang.String)
2018-05-04 03:44:16.603 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dictvalue/delete],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.DictionaryValueController.delete(java.lang.String)
2018-05-04 03:44:16.603 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dictvalue/list],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.DictionaryValueController.list(javax.servlet.ServletRequest,java.lang.String,int,int)
2018-05-04 03:44:16.605 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dictvalue/save],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.DictionaryValueController.save(javax.servlet.http.HttpServletRequest,java.lang.String,com.newaim.purchase.admin.system.vo.DictionaryValueVo)
